SKU_ID,SKU,BrandSlug,LineOfBusiness,Channel,SubChannel,ProductPath,BundleSlug,BundleName,BundleDescription,EffectiveDate,ExpirationDate,State,Commodity,UtilityCode,UtilityAbbrev,PremiseType,LockType,TermsOfServiceType,PricingTerm,UtilityRate,Rate,UtilityOnPeakRate,OnPeakRate,UtilityOffPeakRate,OffPeakRate,ECF,ComcastPTC_Discount,DailyServiceCharge,MonthlyServiceCharge,VAS_Code,ProductEligibilityClass,PartnerCode,PromoCode,SignupBonus,SignupVesting,MerchandiseSlug,Merchandise,MerchandiseVesting,OngoingValue,OngoingFrequency,Sunday2cents,PriorityLevel,RequiresCorrespondence,TOS_Template,TOS_TemplateLabels,UMS_KitCode,CEN_KitCode,PromoSwitchKitCode,EnvironmentUse
227970,C184E9E1-DA9A,nrg_residential,mass_market,web,,,swa_12mofix_10pct_12500_3pcnt_earn,SWA Premier - Fixed Price Test 12mo Fixed/10% Disc,"12,500 /3 points per $1  (12mo fixed/10% disc) - January 2020 DM",01/09/2020,,OH,Electric,73,OE,residential,Contract,Fixed,12,0.045,0.045,,,,,$0.00,,,,6,,swa,98,"12,500 Miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227965,C05E3D59-BE98,nrg_residential,mass_market,web,,,swa_12mofix_5pct_12500_3pcnt_earn,SWA Premier - Fixed Price Test 12mo Fixed/5% Disc,"12,500 /3 points per $1  (12mo fixed/5% disc) - January 2020 DM",01/09/2020,,OH,Electric,72,CEI,residential,Contract,Fixed,12,0.047,0.047,,,,,$0.00,,,,6,,swa,98,"12,500 Miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227966,C07F1BF4-EC8B,nrg_residential,mass_market,web,,,swa_12mofix_5pct_12500_3pcnt_earn,SWA Premier - Fixed Price Test 12mo Fixed/5% Disc,"12,500 /3 points per $1  (12mo fixed/5% disc) - January 2020 DM",01/09/2020,,OH,Electric,73,OE,residential,Contract,Fixed,12,0.048,0.048,,,,,$0.00,,,,6,,swa,98,"12,500 Miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227847,9875CF99-4EB2,nrg_residential,mass_market,web,,,swa_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with Rapid Rewards points,"10,000 bonus/ 2 points per $1 - Jan 2020 DM",01/09/2020,,IL,Electric,81,Ameren,residential,intro,variable,3,0.04,0.04,,,,,,,,,6,,swa,47,"10,000 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227848,98BDAC40-1D29,nrg_residential,mass_market,web,,,swa_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with Rapid Rewards points,"10,000 bonus/ 2 points per $1 - Jan 2020 DM",01/09/2020,,NJ,Electric,30,RECO,residential,intro,variable,3,0.1,0.1,,,,,,,,,6,,swa,47,"10,000 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227849,98D88A9A-AD2F,nrg_residential,mass_market,web,,,swa_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with Rapid Rewards points,"10,000 bonus/ 2 points per $1 - Jan 2020 DM",01/09/2020,,OH,Electric,72,CEI,residential,intro,variable,3,0.037,0.037,,,,,,,,,6,,swa,47,"10,000 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227850,994BD51D-8360,nrg_residential,mass_market,web,,,swa_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with Rapid Rewards points,"10,000 bonus/ 2 points per $1 - Jan 2020 DM",01/09/2020,,OH,Electric,73,OE,residential,intro,variable,3,0.037,0.037,,,,,,,,,6,,swa,47,"10,000 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
228587,9085534C-AF7F,nrg_residential,mass_market,web,,,swa_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with Rapid Rewards points,"10,000 bonus/ 2 points per $1 - nrghomepower.com",02/09/2020,,OH,Electric,72,CEI,residential,intro,variable,3,0.049,0.049,,,,,,,,,6,,swa,47,"10,000 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
228586,8FF2B0A1-505E,nrg_residential,mass_market,web,,,swa_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with Rapid Rewards points,"10,000 bonus/ 2 points per $1 - nrghomepower.com",02/09/2020,,OH,Electric,73,OE,residential,intro,variable,3,0.051,0.051,,,,,,,,,6,,swa,47,"10,000 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
210354,A0EE0EB5-A8CE,nrg_residential,mass_market,web,,,swa_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with Rapid Rewards points,"10,000 bonus/ 2 points per $1 - nrghomepower.com",04/21/2019,,IL,Electric,81,Ameren,residential,intro,variable,3,0.051,0.051,,,,,,,,,6,,swa,47,"10,000 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
210355,A12ED632-9B41,nrg_residential,mass_market,web,,,swa_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with Rapid Rewards points,"10,000 bonus/ 2 points per $1 - nrghomepower.com",04/21/2019,,NJ,Electric,30,RECO,residential,intro,variable,3,0.135,0.135,,,,,,,,,6,,swa,47,"10,000 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227851,99542CB1-2BD7,nrg_residential,mass_market,web,,,swa_2mon_12500_bonus_3pcnt_earn,SWA Premier Power Trip Electric Plan w Rapid Rewards points,"12,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",01/09/2020,,IL,Electric,81,Ameren,residential,intro,variable,3,0.04,0.04,,,,,,,,,6,,swa,98,"12,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227852,99D3AB57-A6F1,nrg_residential,mass_market,web,,,swa_2mon_12500_bonus_3pcnt_earn,SWA Premier Power Trip Electric Plan w Rapid Rewards points,"12,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",01/09/2020,,NJ,Electric,30,RECO,residential,intro,variable,3,0.1,0.1,,,,,,,,,6,,swa,98,"12,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227853,99F287D2-A99D,nrg_residential,mass_market,web,,,swa_2mon_12500_bonus_3pcnt_earn,SWA Premier Power Trip Electric Plan w Rapid Rewards points,"12,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",01/09/2020,,OH,Electric,72,CEI,residential,intro,variable,3,0.037,0.037,,,,,,,,,6,,swa,98,"12,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227854,9AB4AC90-F392,nrg_residential,mass_market,web,,,swa_2mon_12500_bonus_3pcnt_earn,SWA Premier Power Trip Electric Plan w Rapid Rewards points,"12,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",01/09/2020,,OH,Electric,73,OE,residential,intro,variable,3,0.037,0.037,,,,,,,,,6,,swa,98,"12,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
228589,9184589D-4052,nrg_residential,mass_market,web,,,swa_2mon_12500_bonus_3pcnt_earn_corporate,CH Power Trip Electric Plan with Rapid Rewards points,"12,500 bonus/ 3 points per $1  (Cardholders only) - nrghomepower.com",02/09/2020,,OH,Electric,72,CEI,residential,intro,variable,3,0.049,0.049,,,,,,,,,6,,swa,98,"12,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
228588,9165ECDD-DFD6,nrg_residential,mass_market,web,,,swa_2mon_12500_bonus_3pcnt_earn_corporate,CH Power Trip Electric Plan with Rapid Rewards points,"12,500 bonus/ 3 points per $1  (Cardholders only) - nrghomepower.com",02/09/2020,,OH,Electric,73,OE,residential,intro,variable,3,0.051,0.051,,,,,,,,,6,,swa,98,"12,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
210358,A1AC2188-4754,nrg_residential,mass_market,web,,,swa_2mon_12500_bonus_3pcnt_earn_corporate,CH Power Trip Electric Plan with Rapid Rewards points,"12,500 bonus/ 3 points per $1  (Cardholders only) - nrghomepower.com",04/21/2019,,IL,Electric,81,Ameren,residential,intro,variable,3,0.051,0.051,,,,,,,,,6,,swa,98,"12,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
210359,A1D06C21-8A6F,nrg_residential,mass_market,web,,,swa_2mon_12500_bonus_3pcnt_earn_corporate,CH Power Trip Electric Plan with Rapid Rewards points,"12,500 bonus/ 3 points per $1  (Cardholders only) - nrghomepower.com",04/21/2019,,NJ,Electric,30,RECO,residential,intro,variable,3,0.135,0.135,,,,,,,,,6,,swa,98,"12,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227873,9F04C91A-12EB,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - Jan 2020 DM",01/09/2020,,IL,Gas,69,PEOPGAS,residential,intro,variable,3,0.27,0.27,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227874,9F060D1A-B1FD,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - Jan 2020 DM",01/09/2020,,IL,Gas,70,NICOR,residential,Intro,variable,3,0.25,0.25,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227875,9FD050FC-74A2,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - Jan 2020 DM",01/09/2020,,MD,Gas,56,BGG,residential,intro,variable,3,0.35,0.35,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227876,A07A6680-1ECA,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - Jan 2020 DM",01/09/2020,,MD,Gas,57,WGL,residential,Intro,variable,3,0.43,0.43,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227877,A12B31FA-1539,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - Jan 2020 DM",01/09/2020,,NJ,Gas,48,PSEG Gas,residential,intro,variable,3,0.31,0.31,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227878,A164AC9A-989B,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - Jan 2020 DM",01/09/2020,,NJ,Gas,49,NJNG,residential,intro,variable,3,0.35,0.35,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227879,A1BB8BDA-F823,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - Jan 2020 DM",01/09/2020,,NJ,Gas,80,SJersey,residential,intro,variable,3,0.41,0.41,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227880,A1EF56B5-66A2,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - Jan 2020 DM",01/09/2020,,OH,Gas,50,COLOHG,residential,intro,Variable,3,3.29,0.329,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227881,A20674B6-EC8E,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - Jan 2020 DM",01/09/2020,,OH,Gas,51,DUKEOHG,residential,intro,Variable,3,0.329,0.329,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227882,A34D5AE8-00AA,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - Jan 2020 DM",01/09/2020,,OH,Gas,52,DEOHG,residential,Intro,Variable,3,2.89,2.89,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227883,A37587D8-BEA1,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - Jan 2020 DM",01/09/2020,,PA,Gas,64,COLPAG,residential,intro,variable,3,2.99,0.299,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227884,A3DED83B-6277,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - Jan 2020 DM",01/09/2020,,PA,Gas,65,PNGPA,residential,intro,variable,3,2.29,2.29,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227887,A48BC3B1-3EB4,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - Jan 2020 DM",01/09/2020,,PA,Gas,68,UGIG,residential,intro,variable,3,0.45,0.45,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227888,A51C7568-0363,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - Jan 2020 DM",01/09/2020,,PA,Gas,75,PECO-GAS,residential,intro,variable,3,0.39,0.39,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227889,A5A370D3-C917,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - Jan 2020 DM",01/09/2020,,PA,Gas,76,PGW,residential,intro,variable,3,0.45,0.45,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227890,A635EDDE-2C42,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - Jan 2020 DM",01/09/2020,,PA,Gas,77,NFGPA,residential,intro,variable,3,0.33,0.33,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
210363,A2B11F23-39AD,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas_corporate,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - nrghomepower.com",04/21/2019,,IL,Gas,69,PEOPGAS,residential,intro,variable,3,0.55,0.55,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
210362,A295C343-EF26,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas_corporate,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - nrghomepower.com",04/21/2019,,IL,Gas,70,NICOR,residential,Intro,variable,3,0.45,0.45,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
210364,A2B6524B-4448,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas_corporate,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - nrghomepower.com",04/21/2019,,MD,Gas,56,BGG,residential,intro,variable,3,0.47,0.47,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
210365,A2B9062F-73EE,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas_corporate,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - nrghomepower.com",04/21/2019,,MD,Gas,57,WGL,residential,Intro,variable,3,0.45,0.45,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
210367,A2D4FC28-936D,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas_corporate,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - nrghomepower.com",04/21/2019,,NJ,Gas,48,PSEG Gas,residential,Intro,Variable,3,0.37,0.37,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
210368,A2E7766D-F69C,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas_corporate,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - nrghomepower.com",04/21/2019,,NJ,Gas,80,SJersey,residential,Intro,Variable,3,0.51,0.51,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
210369,A32A652C-4C8D,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas_corporate,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - nrghomepower.com",04/21/2019,,OH,Gas,50,COLOHG,residential,intro,Variable,3,4.19,0.419,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
210371,A3404ED1-A4F5,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas_corporate,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - nrghomepower.com",04/21/2019,,OH,Gas,51,DUKEOHG,residential,intro,Variable,3,0.419,0.419,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
210372,A382626F-7794,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas_corporate,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - nrghomepower.com",04/21/2019,,PA,Gas,64,COLPAG,residential,intro,variable,3,3.69,0.369,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
210376,A4BBAA86-9283,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas_corporate,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - nrghomepower.com",04/21/2019,,PA,Gas,65,PNGPA,residential,intro,variable,3,3.6876,3.6876,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
210378,A57C8C43-0499,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas_corporate,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - nrghomepower.com",04/21/2019,,PA,Gas,68,UGIG,residential,intro,variable,3,0.51,0.51,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
210374,A4440CA7-8387,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas_corporate,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - nrghomepower.com",04/21/2019,,PA,Gas,75,PECO-GAS,residential,intro,variable,3,0.51,0.51,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
210375,A455D66E-663C,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas_corporate,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - nrghomepower.com",04/21/2019,,PA,Gas,76,PGW,residential,intro,variable,3,0.49,0.49,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
210373,A3D5F083-CF6C,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_2pcnt_earn_gas_corporate,Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 2 points per $1 (Gas) - nrghomepower.com",04/21/2019,,PA,Gas,77,NFGPA,residential,intro,variable,3,0.47,0.47,,,,,,,,,6,,swa,788,"2,500 points",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227855,9AD0B46D-BC9D,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_3pcnt_earn_gas,SWA Premier Power Trip Natural Gas Plan w Rapid Rewards points,"2,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",01/09/2020,,IL,Gas,69,PEOPGAS,residential,intro,variable,3,0.27,0.27,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227856,9AF89F33-7304,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_3pcnt_earn_gas,SWA Premier Power Trip Natural Gas Plan w Rapid Rewards points,"2,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",01/09/2020,,IL,Gas,70,NICOR,residential,intro,variable,3,0.25,0.25,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227857,9B512093-7686,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_3pcnt_earn_gas,SWA Premier Power Trip Natural Gas Plan w Rapid Rewards points,"2,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",01/09/2020,,MD,Gas,56,BGG,residential,intro,variable,3,0.35,0.35,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227858,9BD1AD44-17F8,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_3pcnt_earn_gas,SWA Premier Power Trip Natural Gas Plan w Rapid Rewards points,"2,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",01/09/2020,,MD,Gas,57,WGL,residential,Intro,variable,3,0.43,0.43,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227859,9BDA8951-5B28,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_3pcnt_earn_gas,SWA Premier Power Trip Natural Gas Plan w Rapid Rewards points,"2,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",01/09/2020,,NJ,Gas,48,PSEG Gas,residential,intro,variable,3,0.31,0.31,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227860,9C04844C-DF84,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_3pcnt_earn_gas,SWA Premier Power Trip Natural Gas Plan w Rapid Rewards points,"2,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",01/09/2020,,NJ,Gas,49,NJNG,residential,intro,variable,3,0.35,0.35,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227861,9C106327-3912,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_3pcnt_earn_gas,SWA Premier Power Trip Natural Gas Plan w Rapid Rewards points,"2,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",01/09/2020,,NJ,Gas,80,SJersey,residential,intro,variable,3,0.41,0.41,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227862,9C4C1BE6-F1E5,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_3pcnt_earn_gas,SWA Premier Power Trip Natural Gas Plan w Rapid Rewards points,"2,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",01/09/2020,,OH,Gas,50,COLOHG,residential,intro,Variable,3,3.29,0.329,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227863,9C797B72-A82B,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_3pcnt_earn_gas,SWA Premier Power Trip Natural Gas Plan w Rapid Rewards points,"2,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",01/09/2020,,OH,Gas,51,DUKEOHG,residential,intro,Variable,3,0.329,0.329,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227864,9C921461-ECAD,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_3pcnt_earn_gas,SWA Premier Power Trip Natural Gas Plan w Rapid Rewards points,"2,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",01/09/2020,,OH,Gas,52,DEOHG,residential,intro,Variable,3,2.89,2.89,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227865,9CD1A8A4-49A0,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_3pcnt_earn_gas,SWA Premier Power Trip Natural Gas Plan w Rapid Rewards points,"2,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",01/09/2020,,PA,Gas,64,COLPAG,residential,intro,variable,3,2.99,0.299,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227866,9DCBB0DA-7ADD,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_3pcnt_earn_gas,SWA Premier Power Trip Natural Gas Plan w Rapid Rewards points,"2,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",01/09/2020,,PA,Gas,65,PNGPA,residential,Intro,variable,3,2.29,2.29,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227869,9E2E6E45-4BFD,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_3pcnt_earn_gas,SWA Premier Power Trip Natural Gas Plan w Rapid Rewards points,"2,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",01/09/2020,,PA,Gas,68,UGIG,residential,intro,variable,3,0.45,0.45,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227870,9E3047ED-49E3,nrg_residential,mass_market,web,,,swa_2mon_2500_bonus_3pcnt_earn_gas,SWA Premier Power Trip Natural Gas Plan w Rapid Rewards points,"2,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",01/09/2020,,PA,Gas,75,PECO-GAS,residential,intro,variable,3,0.39,0.39,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
