Action,SKU,CampaignID,OfferID,BrandSlug,ChannelSlug,SubChannel,Ranking,ProductSlug,ProductName,ProductDescription,BaseProduct,ProductPath,ExpirationDate,StateSlug,Commodity,UtilitySlug,UtilityZone,PremiseType,PricingTerm,PricingEngineLockType,TermsOfServiceType,UtilityRate,Rate,UtilityOnPeakRate,OnPeakRate,UtilityOffPeakRate,OffPeakRate,PenaltyType,EarlyCancellationFee,DailyServiceCharge,MonthlyServiceCharge,VASCode,ProductEligibilityClass,Adder,PartnerCode,PromoCode,MerchandiseText,MerchandiseSlug,MerchandiseVesting,SignupBonus,SignupVesting,OngoingValue,OngoingFrequency,PriorityLevel,TermsOfServiceTemplate,RequiresPriceChangeNotice,RateCategory
None,gb94f89017850695,U-00004776,1000047042,nrg_residential,web,,,aal_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with AAdvantage miles,"10,000 bonus/ 2 miles per $1 - Jan 2020 DM",,,12/31/9999,pa,electric,duq,,residential,3,intro,variable,0.055999999999999994,0.055999999999999994,,,,,,,,,6,,,aal,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,gb95afd98d4cdf1a,U-00005539,1000050110,nrg_residential,inbound_telemarketing,,,swa_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with Rapid Rewards points,"10,000 bonus/ 2 points per $1 - nrghomepower.com",Fixed,Partnership/Airline/Southwest,04/04/4444,nj,electric,reco,,residential,3,intro,variable,0.135,0.135,,,,,,,,,6,,,swa,47,,,,"10,000 points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR2
None,gb95c8a4bfc1b802,U-00004756,1000047126,nrg_residential,inbound_telemarketing,,,psu_2mon_100_bonus_3pcnt_earn,Electric Plan for Penn State Alumni Association members,$100 Check/ 3% Cash Back - Jan 2020 DM,,Partnership/Alumni Associations/PSU,12/31/9999,md,electric,apmd,,residential,3,intro,variable,0.048,0.048,,,,,,,,,6,,,psu,84,,,,$100,2 Months,3%,12 Months,23.0,,False,NRGHRVAR
None,gb9600f0af479795,U-00003282,1000047747,nrg_residential,door_to_door,,,gz_rockout2_black,Renewable Plan,Goal Zero Rock Out 2 Solar Speaker,,,02/02/2222,nj,electric,pseg,,residential,6,contract,fixed,0.141,0.141,,,,,prorated,60.0,,,11,,,gze,406,Goal Zero Rock Out 2 Solar Rechargeable Speaker,gz_rockout2_black,P3M,,,,,,,False,NRGHRFIX2
None,gb961b694a792d06,U-00003340,1000036785,nrg_residential,web,,,nst_1mon_15mon_fixed,Learn & Conserve Plan,Google Nest after 1 month of service,,,02/02/2222,ma,electric,beco,,residential,15,contract,fixed,0.14,0.14,,,,,prorated,150.0,,,6,,,nst,612,Google Nest Learning Thermostat,nest_learning_thermostat,1 month,,,,,,,False,NRGHRFIX
None,gb976d45ee108431,U-00004848,1000049514,nrg_residential,retention,,1.0,retention_mar_2pcnt_earn_12,MAR 12M Fixed Plan,LEAD Retention 12 Month - 2 points per $1,,LEAD,02/02/2222,pa,electric,penn,,residential,12,contract,fixed,0.08199999999999999,0.08199999999999999,,,,,prorated,120.0,,,6,,,mar,620,,,,,,2*,1 Month,23.0,,True,NRGHRFIX
None,gb97ac5842238fd0,U-00004732,1000049213,nrg_residential,web,,,atk_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with Amtrak Guest Rewards points,"10,000 bonus/ 2 points per $1 - nrghomepower.com",,,02/02/2222,md,electric,apmd,,residential,3,intro,variable,0.062,0.062,,,,,,,,,6,,,atk,47,,,,"10,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,gb97d06dc96617c9,U-00004847,1000035156,nrg_residential,retention,,4.0,retention_no_frills,No Frills,SAVE2 Retention 3 Month No Frills,,SAVE2,12/31/9999,oh,electric,aepn,,small_business,3,intro,variable,0.06,0.06,,,,,,,,,6,,,nrr,524,,,,,,,,,,False,NRHSBVAR
None,gb9847d6c38fd1a6,U-00003952,1000048433,nrg_residential,inbound_telemarketing,,,fnf_75_bonus_5pcnt_earn,FNF Cash Back 6M Fixed,$75 bonus after 6M/ 5% Cash Back,,Friends and Family,02/02/2222,md,electric,delmarva,,residential,6,contract,fixed,0.079,0.079,,,,,prorated,60.0,,,6,,,nrr,187,,,,$75,6 Months,5%,12 Months,8.0,,False,NRGHRFIX
None,gb988c70b02deb5c,U-00005773,1000050361,nrg_residential,rollover,,6.0,variable,Variable,LEAD Retention 12 Month 1% CB - Realtor Referrals,Fixed,LEAD,04/04/4444,nj,electric,reco,,residential,1,intro,variable,0.119,0.119,,,,,,0.0,,,6,,,ref,568,,,,,,1%,12 Months,,,False,NRGHRVAR2
None,gb99b67483a87e50,U-00004363,1000043629,nrg_residential,inbound_telemarketing,,,blu_2mon_5000_bonus_2pcnt_earn_corporate,JetBlue Variable Plan,"5,000 bonus/ 2 points per $1 - nrghomepower.com",,Partnership/Airline/Jet Blue,02/02/2222,oh,electric,dpl,,residential,3,intro,variable,0.054000000000000006,0.054000000000000006,,,,,,,,,6,,,blu,35,,,,"5,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,gb99c7871564efba,U-00004349,1000048329,nrg_residential,inbound_telemarketing,,,fnf_bbs_75_1pcnt_annual,FNF Choose to Give - BBS,$75 donation after 1M/ 1% ongoing,,Friends and Family,02/02/2222,pa,electric,wpp,,residential,12,contract,fixed,0.057,0.057,,,,,prorated,120.0,,,6,,,bbs,149,,,,$75,1 Months,1%,12 Months,8.0,,True,NRGHRFIX
None,gb99caf87d955e95,U-00004762,1000042950,nrg_residential,web,,,swa_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with Rapid Rewards points,"10,000 bonus/ 2 points per $1 - nrghomepower.com",,,02/02/2222,nj,electric,ace,,residential,3,intro,variable,0.11599999999999999,0.11599999999999999,,,,,,,,,6,,,swa,47,,,,"10,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR2
None,gb9a3e160caeed97,U-00005258,1000047302,nrg_residential,web,,,ual_12mofix_5pct_12500_3pct_earn,UAL CH - Fixed Price Test 12mo Fixed/5% Disc,"12,500 /2 points per $1  (12mo fixed/5% disc) - January 2020 DM",,,12/31/9999,ma,electric,meco,,residential,12,contract,fixed,0.132,0.132,,,,,prorated,120.0,,,6,,,ual,98,,,,"12,500 Miles",2 Months,3*,1 Month,23.0,,False,NRGHRFIX
None,gb9d3e68c3b99322,U-00004883,1000049488,nrg_residential,web,,,ual_2mon_12500_bonus_3pcnt_earn_corporate,CH Power Trip Electric Plan with MileagePlus miles,"12,500 bonus/ 3 miles per $1 (Cardholders) - nrghomepower.com",,,02/02/2222,pa,electric,wpp,,residential,3,intro,variable,0.057,0.057,,,,,,,,,6,,,ual,98,,,,"12,500 Miles",2 Months,3*,1 Month,23.0,,False,NRGHRVAR
None,gb9e052c9363a9b9,U-00004784,1000048490,nrg_residential,retention,,1.0,retention_ual_2pcnt_earn_6,Power Trip 6 Month Electric Plan with MileagePlus miles,SAVE1 Retention 6 Month UAL - 2 miles per $1,,SAVE1,02/02/2222,pa,electric,duq,,residential,6,contract,fixed,0.0849,0.0849,,,,,prorated,60.0,,,6,,,ual,620,,,,,,2*,1 Month,23.0,,True,NRGHRFIX
None,gb9fa884ae75cad2,U-00004726,1000048097,nrg_residential,door_to_door,,,variable,Essentials Electric Variable Plan,Basic Door-to-Door Variable Plan,,,02/02/2222,ma,electric,meco,,residential,3,intro,variable,0.135,0.135,,,,,,,,,7,,,nrr,631,,,,,,1%,12 Months,,,False,NRGHRVAR
None,gb9fb0f45c7174cb,U-00002406,1000048237,nrg_residential,inbound_telemarketing,,,price_lock_18m,18M Price Lock Plan,18M Price Lock Plan,,*Primary Plans,02/02/2222,ny,electric,nyseg,,residential,18,contract,fixed,0.07275,0.07275,,,,,prorated,100.0,,,6,,,nrr,524,,,,,,,,,,False,NRGHRFIX3
None,gb9fb273a2d9bb0f,U-00004912,1000036876,nrg_residential,retention,,3.0,nst_1mon_15mon_fixed,Learn & Conserve Plan,Google Nest after 1 month of service,,Lead,02/02/2222,ny,electric,chu,,residential,15,contract,fixed,0.09875,0.09875,,,,,prorated,100.0,,,6,,,nst,612,Google Nest Learning Thermostat,nest_learning_thermostat,1 month,,,,,,,False,NRGHRFIX3
None,gba034efcbd207de,U-00003880,1000049335,nrg_residential,retail,bigbrothersbigsisters_flex,,bigbrothersbigsisters_gives_flex,Flexible plan that benefits Big Brothers Big Sisters,"$50 contribution to Big Brothers Big Sisters after 1 month of service, and 1% ongoing contribution annually",,,02/02/2222,pa,electric,meted,,residential,3,intro,variable,0.055999999999999994,0.055999999999999994,,,,,,,,,6,,,bbs,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRVAR
None,gba06d22b9bbaff4,U-00005763,1000050343,nrg_residential,rollover,,1.0,variable,Variable,LEAD Retention 12 Month SWA - 2 points per $1,Fixed,LEAD,04/04/4444,oh,electric,cei,,residential,1,intro,variable,0.069,0.069,,,,,,0.0,,,6,,,swa,620,,,,,,2*,1 Month,,,False,NRGHRVAR
None,gba1106e9cb9947a,U-00004704,1000035180,nrg_residential,web,,,google_home_12mnths_corporate,12M Speak & Play,12M Speak & Play Google Home - nrghomepower.com,,,12/31/9999,md,electric,pepco,,residential,12,contract,fixed,0.095,0.095,,,,,prorated,120.0,,,6,,,goo,193,Google Home,google_home,P3M,,,,,,,False,NRGHRFIX
None,gba170540afd8e39,U-00005666,1000050106,nrg_residential,web,,,swa_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with Rapid Rewards points,"10,000 bonus/ 2 points per $1 - Jan 2020 DM",Fixed,,04/04/4444,nj,electric,reco,,residential,3,intro,variable,0.1,0.1,,,,,,,,,6,,,swa,47,,,,"10,000 points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR2
None,gba2e298bab96bf6,U-00004849,1000035679,nrg_residential,web,,,swa_2mon_12500_bonus_3pcnt_earn_corporate,CH Power Trip Electric Plan with Rapid Rewards points,"12,500 bonus/ 3 points per $1  (Cardholders only) - nrghomepower.com",,,02/02/2222,oh,electric,aepn,,residential,3,intro,variable,0.055999999999999994,0.055999999999999994,,,,,,,,,6,,,swa,98,,,,"12,500 Points",2 Months,3*,1 Month,23.0,,False,NRGHRVAR
None,gba4cf2305824c6b,U-00004370,1000023288,nrg_residential,realtor,,,gz_rockout2_black_real,Renewable Plan,Goal Zero Rock Out 2 Solar Speaker,,Customer Facing|Realtor Facing,02/02/2222,pa,electric,wpp,,residential,6,contract,fixed,0.088,0.088,,,,,prorated,60.0,,,11,,,gze,406,Goal Zero Rock Out 2 Solar Rechargeable Speaker,gz_rockout2_black,P3M,,,,,25.0,,True,NRGHRFIX
None,gba54035b9425496,U-00004804,1000049343,nrg_residential,web,,,ual_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with MileagePlus miles,"10,000 bonus/ 2 miles per $1 - nrghomepower.com",,,02/02/2222,pa,electric,meted,,residential,3,intro,variable,0.055,0.055,,,,,,,,,6,,,ual,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,gba5c14e42cfdf55,U-00004496,1000043730,nrg_residential,web,,,nemours_gives_flex_corporate,Flexible plan that benefits duPont Hospital for Children,"$50 contribution to Nemours after 1 month of service, and 1% ongoing contribution annually - nrghomepower.com",,,02/02/2222,md,electric,pepco,,residential,3,intro,variable,0.085,0.085,,,,,,,,,6,,,nem,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRVAR
None,gba606094d233f51,U-00004756,1000047142,nrg_residential,inbound_telemarketing,,,psu_2mon_100_bonus_3pcnt_earn,Electric Plan for Penn State Alumni Association members,$100 Check/ 3% Cash Back - Jan 2020 DM,,Partnership/Alumni Associations/PSU,12/31/9999,pa,electric,wpp,,residential,3,intro,variable,0.046,0.046,,,,,,,,,6,,,psu,84,,,,$100,2 Months,3%,12 Months,23.0,,False,NRGHRVAR
None,gba6139cb5693e08,U-00002419,1000049467,nrg_residential,retail,price_lock,,price_lock_12m,12M Price Lock Plan,12M Price Lock Plan,,,02/02/2222,pa,electric,penn,,residential,12,contract,fixed,0.083,0.083,,,,,prorated,120.0,,,6,,,nrr,524,,,,,,,,,,True,NRGHRFIX
None,gba6e8cfa536c52e,U-00004704,1000035168,nrg_residential,web,,,google_home_12mnths_corporate,12M Speak & Play,12M Speak & Play Google Home - nrghomepower.com,,,12/31/9999,dc,electric,pepcodc,,residential,12,contract,fixed,0.099,0.099,,,,,prorated,120.0,,,6,,,goo,193,Google Home,google_home,P3M,,,,,,,False,NRGHRFIX
None,gba72647e4b1606e,U-00002685,1000037775,nrg_residential,retention,,6.0,realtor_variable,Retention Realtor Select Plan - 3 Month,SAVE2 Retention Realtor Select Plan - 3 Month,,Realtor Facing,02/02/2222,md,electric,apmd,,residential,3,intro,variable,0.08199999999999999,0.082,,,,,,,,,9,,,rea,589,,,,,,50 points,1 Month,25.0,,False,NRGHRVAR
None,gba7364822d46fc4,U-00005667,1000050111,nrg_residential,web,,,swa_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with Rapid Rewards points,"10,000 bonus/ 2 points per $1 - nrghomepower.com",Fixed,,04/04/4444,oh,electric,cei,,residential,3,intro,variable,0.056,0.056,,,,,,,,,6,,,swa,47,,,,"10,000 points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,gba7528a9910fb45,U-00004822,1000035112,nrg_residential,retention,,1.0,retention_psu_3pcnt_earn_3,Electric Plan for Penn State Alumni Association members,SAVE2 Retention 3 Month - 3% Cash Back,,SAVE2,02/02/2222,nj,electric,pseg,,residential,3,intro,variable,0.149,0.149,,,,,,,,,6,,,psu,624,,,,,,3%,12 Month,23.0,,False,NRGHRVAR2
None,gba90b148cff65b7,U-00003848,1000033515,nrg_residential,web,,,cash_back_only_corporate,The Cash Back Plan,Web Cash Back Plan  - nrghomepower.com,,,02/02/2222,pa,electric,peco,,residential,6,contract,fixed,0.105,0.105,,,,,prorated,60.0,,,6,,,nrr,535,,,,$50,6 Months,5%,12 Months,,,True,NRGHRFIX
None,gba93c2c86ba7090,U-00005516,1000050069,nrg_residential,inbound_telemarketing,,,0120dm_winback_75_bonus,Win Back Electric Variable Plan,$75 Check/3% Cash Back - January 2020 DM,Fixed,hidden,04/04/4444,oh,electric,cei,,residential,3,intro,variable,0.037,0.037,,,,,,,,,6,,,nrr,533,,,,$75,2 Months,3%,12 Months,23.0,,False,NRGHRVAR
None,gbaa543496ab7779,U-00005231,1000047234,nrg_residential,inbound_telemarketing,,,0120dm,Variable Plan,Basic Inbound Variable Plan - Jan 2020 DM,,hidden,12/31/9999,ma,electric,come,,residential,3,intro,variable,0.105,0.105,,,,,,,,,6,,,nrr,553,,,,$50,2 Months,3%,12 Months,23.0,,False,NRGHRVAR
None,gbab2fa1a9279b69,U-00004722,1000031710,nrg_residential,retention,,5.0,online_exclusive_3,PA Power Switch Variable Plan,SAVE4_FINAL PA Power Switch Plan - Variable - LAST RESORT,,SAVE4_FINAL,12/31/9999,pa,electric,wpp,,residential,3,intro,variable,0.054000000000000006,0.054000000000000006,,,,,,,,,7,,,nrr,568,,,,,,1%,12 Months,,,False,NRGHRVAR
None,gbab9c3d9b32eeba,U-00005506,1000050044,nrg_residential,inbound_telemarketing,,,fnf_swa_2m_10500_bonus_2pcnt_earn,FNF Power Trip Electric Plan with Rapid Rewards points,"10,500 after 2M/ 2 points per $1",Fixed,Friends and Family,04/04/4444,oh,electric,cei,,residential,12,contract,fixed,0.068,0.068,,,,,prorated,0.0,,,6,,,swa,44,,,,"10,500 Miles",2 Months,2*,1 Month,8.0,,False,NRGHRFIX
None,gbabf41bce2af1b2,U-00005231,1000047250,nrg_residential,inbound_telemarketing,,,0120dm,Variable Plan,Basic Inbound Variable Plan - Jan 2020 DM,,hidden,12/31/9999,ma,electric,ngntkt,,residential,3,intro,variable,0.11800000000000001,0.11800000000000001,,,,,,,,,6,,,nrr,553,,,,$50,2 Months,3%,12 Months,23.0,,False,NRGHRVAR
None,gbabfa5582df5902,U-00004848,1000049067,nrg_residential,retention,,1.0,retention_mar_2pcnt_earn_12,MAR 12M Fixed Plan,LEAD Retention 12 Month - 2 points per $1,,LEAD,02/02/2222,ny,electric,ngrid,,residential,12,contract,fixed,0.075,0.075,,,,,prorated,100.0,,,6,,,mar,620,,,,,,2*,1 Month,23.0,,False,NRGHRFIX3
None,gbac4b099a63b5fb,U-00004912,1000049256,nrg_residential,retention,,3.0,nst_1mon_15mon_fixed,Learn & Conserve Plan,Google Nest after 1 month of service,,Lead,02/02/2222,md,electric,delmarva,,residential,15,contract,fixed,0.099,0.099,,,,,prorated,150.0,,,6,,,nst,612,Google Nest Learning Thermostat,nest_learning_thermostat,1 month,,,,,,,False,NRGHRFIX
None,gbad08125927eefe,U-00003668,1000026880,nrg_residential,inbound_telemarketing,,,nemours_gives,Fixed plan that benefits duPont Hospital for Children,"$50 contribution to Nemours after 1 month of service, and 1% ongoing contribution annually",,Charitable Contributions,02/02/2222,pa,electric,peco,,residential,12,contract,fixed,0.091,0.091,,,,,prorated,120.0,,,6,,,nem,142,,,,$50,1 Months,1%,12 Months,26.0,,True,NRGHRFIX
None,gbad1c335b7cdca0,U-00004680,1000047672,nrg_residential,inbound_telemarketing,,,google_mini_3mnths_corporate,3M Speak & Play,3M Speak & Play Google Home Mini - nrghomepower.com,,Google Products,12/31/9999,de,electric,dplde,,residential,3,intro,variable,0.079,0.079,,,,,,,,,6,,,goo,192,Google Home Mini,google_home_mini,P3M,,,,,,,False,NRGHRVAR
None,gbad7a8ee6f6de00,U-00004748,1000048609,nrg_residential,inbound_telemarketing,,,fnf_ual_2m_10500_bonus_2pcnt_earn,FNF Power Trip Electric Plan with MileagePlus miles,"10,500 after 2M/ 2 miles per $1",,Friends and Family,02/02/2222,oh,electric,aeps,,residential,12,contract,fixed,0.062,0.062,,,,,prorated,0.0,,,6,,,ual,44,,,,"10,500 Miles",2 Months,2*,1 Month,8.0,,False,NRGHRFIX
None,gbaf825322872480,U-00005430,1000049920,nrg_residential,retention,,3.0,retention_cb_and_green,Cash Back + Green Option,LEAD Retention 12 Month 1% Cash Back and 25% Green,Fixed,LEAD,04/04/4444,oh,electric,cei,,residential,12,contract,fixed,0.067,0.067,,,,,prorated,0.0,,,7,,,rtn,568,,,,,,1%,12 Months,,,False,NRGHRFIX
None,gbafe04870a0ae83,U-00004925,1000037355,nrg_residential,retention,,4.0,retention_goo_homehub,Google Home Hub Retention Offer,12M Speak & Play Retention Offer Google Home Hub,,LEAD,12/31/9999,pa,electric,penelec,,residential,12,contract,fixed,0.095,0.095,,,,,prorated,120.0,,,6,,,goo,197,Google Home Hub,google_home_hub,P3M,,,,,,,True,NRGHRFIX
None,gbb060bd55079cb7,U-00005682,1000050014,nrg_residential,web,,,variable,Variable,10k Bonus Units + 2 Units / $1 Supply,Fixed,,04/04/4444,nj,electric,reco,,residential,3,intro,variable,0.104,0.104,,,,,,,,,6,,,ual,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR2
None,gbb095e14aef1584,U-00004504,1000043791,nrg_residential,web,,,philabundance_gives_flex_corporate,Flexible plan that benefits Philabundance,"$50 contribution to Philabundance after 1 month of service, and 1% ongoing contribution annually - nrghomepower.com",,,02/02/2222,nj,electric,ace,,residential,3,intro,variable,0.13,0.13,,,,,,,,,6,,,pbn,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRVAR2
None,gbb0b164ae70a798,U-00004738,1000047059,nrg_residential,inbound_telemarketing,,,ama_2mon_75_cash_3pcnt_earn,Electric Plan for AAA Mid-Atlantic members,$75 Check/ 3% Cash Back - Jan 2020 DM,,Partnership/Travel/AAA,12/31/9999,pa,electric,duq,,residential,3,intro,variable,0.055999999999999994,0.055999999999999994,,,,,,,,,6,,,ama,78,,,,$75,2 Months,3%,12 Months,23.0,,False,NRGHRVAR
None,gbb1a703a0e2f70b,U-00002771,1000027098,nrg_residential,web,,,online_exclusive_3,Electric Choice Variable Plan,Electric Choice Plan - Variable,,,02/02/2222,md,electric,delmarva,,residential,3,intro,variable,0.07,0.07,,,,,,,,,7,,,nrr,568,,,,,,1%,12 Months,,,False,NRGHRVAR
None,gbb20c483e97b937,U-00003473,1000049523,nrg_residential,retail,eagles_gc,,eagles_stadium_no,Eagles Electric Fan Plan,Eagles Fan Plan $25 Electric Gift Card,,,02/02/2222,pa,electric,ppl,,residential,12,contract,fixed,0.085,0.085,,,,,prorated,120.0,,,6,,,ngn,146,,,,$25,3 Months,,,,,True,NRGHRFIX
None,gbb21a6b49a83a1d,U-00004760,1000049644,nrg_residential,web,,,psu_2mon_75_bonus_3pcnt_earn_corporate,Electric Plan for Penn State Alumni Association members,$75 Check/ 3% Cash Back - nrghomepower.com,,,02/02/2222,pa,electric,duq,,residential,3,intro,variable,0.07200000000000001,0.07200000000000001,,,,,,,,,6,,,psu,78,,,,$75,2 Months,3%,12 Month,23.0,,False,NRGHRVAR
None,gbb2b034cded55d5,U-00004867,1000048359,nrg_residential,retail,walmart,,secure_plus_plan_walmart,Walmart Secure Plus Plan,Secure Plus Plan - $25 Gift Card,,,02/02/2222,oh,electric,aeps,,residential,6,contract,fixed,0.059000000000000004,0.059000000000000004,,,,,prorated,0.0,,,6,,,wal,592,,,,$25,3 months,,,22.0,NRGH-OH-PE-V01-20170623,False,NRGHRFIX
None,gbb2dc212040499b,U-00003286,1000047756,nrg_residential,web,,,gz_rockout2_black,Renewable Plan,Goal Zero Rock Out 2 Solar Speaker,,,02/02/2222,ma,electric,ngntkt,,residential,6,contract,fixed,0.139,0.139,,,,,prorated,60.0,,,11,,,gze,406,Goal Zero Rock Out 2 Solar Rechargeable Speaker,gz_rockout2_black,P3M,,,,,,,False,NRGHRFIX
None,gbb37268c221f58a,U-00005529,1000050092,nrg_residential,inbound_telemarketing,,,ual_2mon_12500_bonus_3pcnt_earn_corporate,CH Power Trip Electric Plan with MileagePlus miles,"12,500 bonus/ 3 miles per $1 (Cardholders) - nrghomepower.com",Fixed,hidden,04/04/4444,oh,electric,oe,,residential,3,intro,variable,0.059,0.059,,,,,,,,,6,,,ual,98,,,,"12,500 Miles",2 Months,3*,1 Month,23.0,,False,NRGHRVAR
None,gbb39b7b87682962,U-00005270,1000047315,nrg_residential,web,,,ual_6mofix_10pct_10000_2pcnt_earn,UAL - Fixed Price Test 6mo Fixed/10% Disc,"10,000 /2 points per $1  (6mo fixed/10% disc) - January 2020 DM",,,12/31/9999,nj,electric,jcpl,,residential,6,contract,fixed,0.08800000000000001,0.08800000000000001,,,,,prorated,60.0,,,6,,,ual,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRFIX2
None,gbb3af89be4bfe98,U-00004777,1000049343,nrg_residential,inbound_telemarketing,,,aal_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with AAdvantage miles,"10,000 bonus/ 2 miles per $1 - nrghomepower.com",,Partnership/Airline/American,02/02/2222,pa,electric,meted,,residential,3,intro,variable,0.055,0.055,,,,,,,,,6,,,aal,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,gbb40f24dd48bac1,U-00005639,1000050038,nrg_residential,web,,,fnf_ual_2m_10500_bonus_2pcnt_earn,FNF Power Trip Electric Plan with MileagePlus miles,"10,500 after 2M/ 2 miles per $1",Fixed,,04/04/4444,oh,electric,oe,,residential,12,contract,fixed,0.068,0.068,,,,,prorated,0.0,,,6,,,ual,44,,,,"10,500 Miles",2 Months,2*,1 Month,8.0,,False,NRGHRFIX
None,gbb5d75d2f5a9585,U-00005540,1000050112,nrg_residential,inbound_telemarketing,,,swa_2mon_12500_bonus_3pcnt_earn,SWA Premier Power Trip Electric Plan w Rapid Rewards points,"12,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",Fixed,Partnership/Airline/Southwest,04/04/4444,nj,electric,reco,,residential,3,intro,variable,0.1,0.1,,,,,,,,,6,,,swa,98,,,,"12,500 points",2 Months,3*,1 Month,23.0,,False,NRGHRVAR2
None,gbb6c2763e0abce9,U-00004788,1000048597,nrg_residential,retention,,1.0,retention_ual_3pcnt_earn_6,CH Power Trip 6 Month Electric Plan with MileagePlus miles,SAVE1 Retention 6 Month UAL - 3 miles per $1 (Cardholders only),,SAVE1,02/02/2222,pa,electric,wpp,,residential,6,contract,fixed,0.065,0.065,,,,,prorated,60.0,,,6,,,ual,622,,,,,,3*,1 Month,23.0,,True,NRGHRFIX
None,gbb71a2a4065b4eb,U-00005703,1000050263,nrg_residential,rollover,,,variable,Variable,GZ Rock Out and GZ Torch after 3M,Fixed,,04/04/4444,nj,electric,reco,,residential,1,intro,variable,0.103,0.103,,,,,,0.0,,,11,,,gze,159,GZ Rock Out 2 Solar Speaker|Torch 250 Flashlight,gz_rockout2_black|gz_torch250,P3M|P3M,,,,,,,False,NRGHRVAR2
